"Fcode","cmfp","dash","ahei","edible","water","kcal","kj","prot","fat","cho","fiber","sodium","Total","SFA","MUFA","PUFA","EPA","DHA"
168020,0,0,0,100,77.6,95,398,0,1.1,21.3,0,16.8,1,0.5,0.1,0.4,0,0
169002,0,0,0,100,100,0,0,0,0,0,0,0.4,0,0,0,0,0,0
169003,0,0,0,100,100,0,0,0,0,0,0,1.1,0,0,0,0,0,0
169004,0,0,0,100,100,0,0,0,0,0,0,0.6,0,0,0,0,0,0
169005,0,0,0,100,100,0,0,0,0,0,0,1.2,0,0,0,0,0,0
169006,0,0,0,100,100,0,0,0,0,0,0,4.1,0,0,0,0,0,0
169007,0,0,0,100,100,0,0,0,0,0,0,8.7,0,0,0,0,0,0
169008,0,0,0,100,100,0,0,0,0,0,0,9.9,0,0,0,0,0,0
169009,0,0,0,100,100,0,0,0,0,0,0,1.2,0,0,0,0,0,0
169010,0,0,0,100,100,0,0,0,0,0,0,7.2,0,0,0,0,0,0
169011,0,0,0,100,100,0,0,0,0,0,0,6.6,0,0,0,0,0,0
169012,0,0,0,100,100,0,0,0,0,0,0,10.5,0,0,0,0,0,0
169013,0,0,0,100,100,0,0,0,0,0,0,42,0,0,0,0,0,0
171115,0,0,5,100,92.9,38,159,0.4,0,3.1,0,0.4,0,0,0,0,0,0
171116,0,0,5,100,95.6,27,112,0.3,0,0.8,0,3.4,0,0,0,0,0,0
171117,0,0,5,100,92.4,42,175,0.4,0,2.9,0,2.3,0,0,0,0,0,0
171205,0,0,5,100,89.6,67,282,0.1,0,1.2,0,1.7,0,0,0,0,0,0
171206,0,0,5,100,88.3,75,314,0.3,0,1.5,0,2.8,0,0,0,0,0,0
171207,0,0,5,100,88.6,73,304,0.3,0,1.6,0,11.4,0,0,0,0,0,0
171208,0,0,5,100,88.7,72,300,0.2,0,1.5,0,3.3,0,0,0,0,0,0
171209,0,0,5,100,88.5,73,305,0.3,0,1.7,0,2.1,0,0,0,0,0,0
171210,0,0,5,100,88.2,75,314,0.3,0,1.5,0,8.3,0,0,0,0,0,0
171211,0,0,5,100,92.1,51,214,0,0.2,1.2,0,2.6,0,0,0,0,0,0
171212,0,0,5,100,78.8,116,482,0.1,0,5.9,0,27,0,0,0,0,0,0
171309,0,0,5,100,78.8,124,517,1,0,6.5,0,20.8,0,0,0,0,0,0
172127,0,0,5,100,61.2,272,1138,0,0,0,0,0.6,0,0,0,0,0,0
172128,0,0,5,100,51.8,338,1413,0,0,0,0,0.4,0,0,0,0,0,0
172129,0,0,5,100,54.7,317,1327,0,0,0,0,1.7,0,0,0,0,0,0
172130,0,0,5,100,68.2,222,929,0,0,0.2,0,1.3,0,0,0,0,0,0
172131,0,0,5,100,55.4,312,1304,0,0,0.2,0,0.5,0,0,0,0,0,0
172132,0,0,5,100,68.2,222,929,0,0,0.2,0,0.4,0,0,0,0,0,0
172133,0,0,5,100,68.4,221,926,0,0,0,0,1.1,0,0,0,0,0,0
172134,0,0,5,100,54.7,317,1327,0,0,0,0,0.4,0,0,0,0,0,0
172135,0,0,5,100,55.6,311,1301,0,0,0,0,0.4,0,0,0,0,0,0
172136,0,0,5,100,51.7,307,1284,0,0,10.4,0,5.4,0,0,0,0,0,0
172137,0,0,5,100,67.3,226,944,0,0,1.1,0,7.9,0,0,0,0,0,0
172138,0,0,5,100,66.6,234,978,0,0,0,0,1,0,0,0,0,0,0
172139,0,0,5,100,63.9,252,1056,0,0,0.1,0,0,0,0,0,0,0,0
173105,0,0,5,100,92.5,36,152,0,0,2.6,0,7,0,0,0,0,0,0
173106,0,0,5,100,91.2,42,176,0,0,4.3,0,7,0,0,0,0,0,0
173107,0,0,5,100,65.1,201,841,0.4,1.9,28.3,0.1,6,0,0,0,0,0,0
173108,0,0,5,100,86.9,105,439,0,0,0,0.1,16,0,0,0,0,0,0
173109,0,0,5,100,64,243,1017,0,0,2,0.1,3,0,0,0,0,0,0
173110,0,0,5,100,66.1,225,941,0.1,0,3.2,0.1,3,0,0,0,0,0,0
173111,0,0,5,100,76.9,119,498,0,0,13.4,0.1,44,0,0,0,0,0,0
182101,0,11,0,100,1.1,494,2065,2.6,20.7,74.2,0,246.6,0,0,0,0,0,0
182102,0,11,0,100,8,369,1543,6,0.3,85.6,0.1,57.3,0,0,0,0,0,0
182201,0,11,0,100,0.7,435,1822,2.2,8.2,88.2,0,2.7,0,0,0,0,0,0
182202,0,11,0,100,1,404,1689,0,1.6,97.3,0,8.3,0,0,0,0,0,0
182203,0,11,0,100,6,452,1891,3.7,16.5,72.8,0,0,0,0,0,0,0,0
182301,0,11,0,100,2.1,453,1896,11.7,15.5,69.5,0,91.5,0,0,0,0,0,0
182302,0,11,0,100,2.4,498,2082,21.3,25.3,48.7,0,63.7,0,0,0,0,0,0
182303,0,11,0,100,1,397,1662,0.1,0.4,98.3,0,44.6,0,0,0,0,0,0
182401,0,0,0,100,1.1,543,2271,9.2,32.8,54.9,0,0,0,0,0,0,0,0
182402,0,0,0,100,1,511,2138,9.9,33.5,53.5,0,0,0,0,0,0,0,0
182403,0,0,0,100,0,516,2157,4.2,30,63.1,5.9,11,0,0,0,0,0,0
182404,0,0,0,100,0.9,575,2407,8.2,39.2,49.9,0,0,0,0,0,0,0,0
183012,0,0,0,67,27,257,1076,2.3,0,68.9,6.9,120.7,0,0,0,0,0,0
183013,0,0,0,60,42.1,155,649,2.7,1.1,46.1,12.5,2574.2,0,0,0,0,0,0
183014,0,0,0,100,16.4,311,1300,2,0.2,79,0,846.4,0,0,0,0,0,0
183015,0,0,0,70,17.2,260,1087,3.1,1.1,72.4,13,895.6,0.8,0.5,0.1,0.2,0,0
183016,0,0,0,100,15,257,1076,3.4,3.2,70.8,17.1,958,2.2,0.2,0.7,1.3,0,0
183017,0,0,0,73,28.7,228,956,2.6,1.2,65.9,14.1,4.3,0.8,0.5,0,0.4,0,0
183018,0,0,0,83,28.7,157,655,2.3,0.6,48.6,13.1,8322.8,0.4,0.2,0,0.2,0,0
183019,0,0,0,100,19.4,308,1290,0.3,1.1,78.8,4.5,85.5,0.8,0.4,0.2,0.1,0,0
183020,0,0,0,100,14.7,334,1398,2.5,0.2,82,0,492.9,0,0,0,0,0,0
183021,0,0,0,100,17.3,305,1277,2.7,0.9,78,6.4,7.9,0,0,0,0,0,0
183022,0,0,0,0,16.3,326,1362,2.7,0.5,79.6,0,169,0,0,0,0,0,0
183023,0,0,0,89,30.9,249,1040,1.8,1.9,61.8,0,4247.5,0,0,0,0,0,0
183024,0,0,0,100,35.6,255,1065,0.5,0.6,62.9,0,619.3,0,0,0,0,0,0
183025,0,0,0,100,12.1,338,1414,2.4,0.1,83.9,0,1287.4,0,0,0,0,0,0
184001,0,0,0,100,22,321,1343,0.4,1.9,75.6,0,0.3,0,0,0,0,0,0
184002,0,0,0,100,10,361,1512,0.2,0.3,89.5,0,2,0,0,0,0,0,0
184003,0,0,0,100,18.2,326,1364,5.2,0.3,75.7,0,11.1,0,0,0,0,0,0
184004,0,0,0,100,18.5,328,1372,0.3,0.5,80.5,0,15.4,0,0,0,0,0,0
184005,0,0,0,100,15.8,338,1414,0.2,0.3,83.7,0,4,0,0,0,0,0,0
192020,9,10,0,100,0.1,895,3745,0,99.1,0.8,0,1.8,94.7,7.2,18.6,68.8,0,0
192021,9,10,0,100,0,900,3764,0,99.9,0.1,0,2.8,95.5,12.9,43.1,39.4,0,0
192022,9,10,0,100,0,900,3764,0,99.9,0.1,0,2.1,95.5,9.6,20.5,65.3,0,0
192023,9,10,0,100,0,900,3766,0,100,0,0,4.1,95.6,13.3,27.2,55.3,0,0
192024,9,10,0,100,0,894,3738,0,98.7,1.3,0,1.8,94.4,14,35,45,0,0
192025,9,10,0,100,0.2,898,3758,0,99.8,0,0,1.4,95.4,9.8,72.9,12.6,0,0
192026,9,10,0,100,0.1,898,3758,0,99.7,0.2,0,0.3,95.3,11.7,35.6,47.9,0,0
192027,9,10,0,100,0,900,3764,0,99.9,0.1,0,9.1,95.5,13.5,29.6,52.4,0,0
192028,9,10,0,100,0,899,3759,0,99.7,0.3,0,1.9,95.3,13.9,20.3,61.9,0,0
201011,0,0,0,100,76.2,38,159,5.1,0.2,4.3,0,5699.8,0,0,0,0,0,0
201012,0,0,0,100,51.5,129,539,7.9,0.3,23.8,0,6910.4,0.3,0.1,0.1,0.1,0,0
201013,0,0,0,100,81.2,20,83,4.8,0.1,0,0,6384.7,0,0,0,0,0,0
203116,0,0,0,100,14.8,492,2056,3,41.1,28.2,0,2107,0,0,0,0,28.2,0
203117,0,0,0,100,16.8,488,2043,6.2,43,22.2,0,1260.5,0,0,0,0,25.1,0
203118,0,0,0,100,0.4,616,2577,22.2,53.1,20.9,0,483.4,50.5,8.3,24.4,17.8,0,0
203119,0,0,0,100,0.4,633,2647,19.6,55.4,22.1,8.2,214.5,52.7,9.5,25.6,17.4,0,0
203120,0,0,0,100,0.4,687,2875,18,66.8,9.4,0,5.4,63.9,5.9,24.1,33.9,0,0
203121,0,0,0,100,32.5,475,1986,2.3,43.4,19.8,1.1,638.6,41.1,5.7,9.4,26.1,0,0
203122,0,0,0,100,15.4,724,3028,2.8,78.8,1,0,733.6,74.7,10.6,18.5,45.6,0,0
203123,0,0,0,100,0.4,605,2530,2.9,42,53.8,0,68.5,39.7,5.3,12.1,22.1,0,0
203207,0,0,0,100,29.2,284,1190,0.3,1.1,69.3,1,1.3,0.8,0.3,0.2,0.2,0,0
203208,0,0,0,100,67.4,112,469,1,0.2,28,1.4,1046.8,0.1,0,0,0.1,0,0
204006,0,0,0,100,67.8,158,660,13.1,11.6,0.8,0,2020,0,0,0,0,0,0
204007,0,0,0,100,67.4,115,479,9.5,7.7,2.7,0,5008.2,7.2,2.6,2.7,1.9,0,0
204008,0,0,0,100,69.2,153,642,12.3,11.6,0.6,0,2080,0,0,0,0,0,0
205036,0,0,0,100,75.2,30,125,1.4,0.5,10.8,5.9,2443.2,0.4,0.1,0,0.3,0,0
205037,0,0,0,100,68.9,120,501,5.6,6.1,13.8,0,2620,0,0,0,0,0,0
205038,0,0,0,100,77.4,68,285,3,0.4,14,0,2470,0,0,0,0,0,0
205039,0,0,0,100,36.6,367,1535,17.2,31.9,11.3,0,970,0,0,0,0,0,0
205040,0,0,0,100,77.3,57,237,2.9,0.4,11.2,0,3020,0,0,0,0,0,0
205041,0,0,0,100,76.1,63,264,3.1,0.6,12.7,0,3280,0,0,0,0,0,0
205042,0,0,0,100,82.2,22,92,1.5,1.6,8.7,8.3,1708.4,1.3,0.7,0.5,0.1,0,0
205043,0,0,0,100,59.4,58,243,7,0.2,11.3,4.2,0,0,0,0,0,0,0
205044,0,0,0,100,68.7,20,83,2.4,0.1,5.6,3.3,0,0,0,0,0,0,0
205045,0,0,0,100,80,27,112,2.8,0.6,3.8,0,4600,0,0,0,0,0,0
205046,0,0,0,100,78.7,44,183,0.6,0.3,15.3,5.7,0,0,0,0,0,0,0
205047,0,0,0,100,85.2,34,141,1.8,2,4.8,0,1677.7,0,0,0,0,0,0
205048,0,0,0,100,87.2,10,42,1.5,0.1,4.1,3.3,2461.7,0,0,0,0,0,0
206011,0,0,0,100,5.7,415,1736,13,12.2,63.3,36.9,40,0,0,0,0,0,0
207202,0,0,0,100,1.6,224,937,13.2,5.1,32.4,1.1,19041.8,4.8,1.1,2.4,1.2,0,0
207203,0,0,0,100,2.4,195,817,10.7,2.8,32.5,0.7,18864.4,2.6,0.9,1.3,0.5,0,0
207401,0,0,0,100,99.1,1,5,0.3,0,0,0,270,0,0,0,0,0,0
219014,0,0,0,100,80.8,100,418,10.6,5.4,2.3,0,12,0,0,0,0,0,0
219015,0,0,0,100,7.7,669,2797,20,61.4,9,0,299.3,0,0,0,0,0,0
219016,0,0,0,100,76.7,109,456,12.1,3.8,6.6,0,15.8,0,0,0,0,0,0
219017,0,0,0,91,51.3,181,759,1.5,0.2,45.6,0,3.3,0,0,0,0,0,0
219018,0,0,0,100,12.3,236,987,16.7,0.7,61,0,0,0,0,0,0,0,0
219019,0,0,0,100,8.4,397,1661,24.6,11.1,52.7,0,5.7,0,0,0,0,0,0
219020,0,0,0,100,6.4,251,1050,9.6,7.7,72.5,0,55.4,0,0,0,0,0,0
219021,0,0,0,100,8.3,353,1477,14.9,4.2,67.3,0,0,0,0,0,0,0,0
219022,0,0,0,30,79.4,81,338,15.7,0.5,3.4,0,34.5,0,0,0,0,0,0
219023,0,0,0,82,92.7,9,37,0.5,0,4.6,2.9,2.8,0,0,0,0,0,0
219024,0,0,0,80,90.8,17,72,1.1,0.1,6.8,3.8,14.4,0,0,0,0,0,0
219025,0,0,0,100,3.5,96,401,7.4,5.1,81.7,76.6,15.9,0,0,0,0,0,0
